央视频道,#genre#
天映经典,http://193.233.206.48:8090/live/rx3/2289/7390a8312187c8ebd16101fd78e56e4a/index.m3u8
星卫电影,http://193.233.206.48:8090/live/rx1/496/b7004c37c7d01d12a50e1176101dfa05/index.m3u8
公视戏剧,http://193.233.206.48:8090/live/rx1/69/ed3d4d671c8a46771bc90e63ce1ce920/index.m3u8
Trill恐怖电影,http://193.233.206.48:8090/live/rx1/18/8cdea4d8504f179dd8c0909bbbfc53a9/index.m3u8
龙华电影,http://193.233.206.48:8090/live/rx1/311/cef4866f7bb3ac07d6d4e0c5d4174455/index.m3u8
华纳电影,http://193.233.206.48:8090/live/rx1/83/6c4d9b637396018ee3aa394d368bc091/index.m3u8
靖天戏剧,http://193.233.206.48:8090/live/rx1/109/28e9942fef98d8837ae4cf4fa043e5d8/index.m3u8
卫视西片,http://193.233.206.48:8090/live/rx1/369/ae420b770e49b742baeeaa3bcd0e199b/index.m3u8
龙华洋片,http://193.233.206.48:8090/live/rx1/341/cc4191de6c29979df0308ef4bccbbcd4/index.m3u8
纬来体育,http://193.233.206.48:8090/live/rx1/118/c8ad1171e3613f4a012c61e34e885b55/index.m3u8
纬来体育,http://193.233.206.48:8090/live/rx3/2732/59f56428ea2430b941fc604265485b55/index.m3u8
Eleven Sport 1,http://193.233.206.48:8090/live/rx1/1133/f880a7d10f0d66869ea72ae78309d21d/index.m3u8
Eleven Sport 2,http://193.233.206.48:8090/live/rx1/301/c2dc38b52c42ef4f8291d0233c9ade63/index.m3u8
ELTA体育1,http://193.233.206.48:8090/live/rx1/192/58edce642a124006a2a49a5072d9e220/index.m3u8
ELTA体育1,http://193.233.206.48:8090/live/rx1/2729/4c41b2034de0db618658ec30a12e6b90/index.m3u8
ELTA体育2,http://193.233.206.48:8090/live/rx1/193/329b4ef378a7f4c5b776d4525e4e5b40/index.m3u8
ELTA体育2,http://193.233.206.48:8090/live/rx1/2730/df5694956a15ccb58b8178a8dbdf7188/index.m3u8
ELTA体育3,http://193.233.206.48:8090/live/rx1/194/e60a1f8ad1bf3f1add769bdd6ea43e8e/index.m3u8
ELTA体育3,http://193.233.206.48:8090/live/rx1/2731/ed7cb98654bd204ec37b654b70c6f479/index.m3u8
ELTA体育3台,http://193.233.206.48:8090/live/rx3/2722/e4188f685429fef53a47680e787e6e4e/index.m3u8
Z频道,http://193.233.206.48:8090/live/rx1/1130/41b078bcbcca7211db7a2ea6ea08f1f4/index.m3u8
博斯无限,http://193.233.206.48:8090/live/rx4/381/68f89b85982f1252e9bd439c4c933480/index.m3u8
博斯无限,http://193.233.206.48:8090/live/rx1/2797/930c3bc79e6dd3f0429f5ddb129f2249/index.m3u8
博斯无限2,http://193.233.206.48:8090/live/rx4/426/7e7709484a7a9cdec0c7d8af6d8ed683/index.m3u8
博斯无限2,http://193.233.206.48:8090/live/rx1/2798/5503e1f0b74bb5eea0f254439352446d/index.m3u8
博斯运动1,http://193.233.206.48:8090/live/rx1/379/739409895e98758684f10901255152cd/index.m3u8
博斯运动2,http://193.233.206.48:8090/live/rx1/380/d1a302184ae433e400befb4ea0cf4b07/index.m3u8
亚洲旅游,http://193.233.206.48:8090/live/rx1/2299/cf5ea6de06cb41faf310875366544cc4/index.m3u8
国家地理,http://193.233.206.48:8090/live/rx1/302/f6c3608d666115b29df67a3b33624817/index.m3u8
探索频道,http://193.233.206.48:8090/live/rx1/1035/12129b4ed061d5a1aaff2c1f2eb0f8b6/index.m3u8
动物星球,http://193.233.206.48:8090/live/rx1/367/43808663ca2d9844df766e123f6b2c44/index.m3u8
民视旅游,http://193.233.206.48:8090/live/rx2/78/adfade96baaf58aab9627fefe07019b5/index.m3u8
探索亚洲,http://193.233.206.48:8090/live/rx1/306/3c8045295cdffd5239d9705103b195f6/index.m3u8
探索科学,http://193.233.206.48:8090/live/rx1/343/de760511a16f54cdb374756f60f2b628/index.m3u8
国家野生,http://193.233.206.48:8090/live/rx1/1038/636410ed06ab0133600d073642bd72c4/index.m3u8
探索EVE,http://193.233.206.48:8090/live/rx3/1036/4cf8905fad8536a7bec749e7f2901cdb/index.m3u8
视纳华仁纪实,http://193.233.206.48:8090/live/rx1/91/f4b36c51f0a281a4f5b72638582ce89e/index.m3u8
美食星球,http://193.233.206.48:8090/live/rx1/1360/cc208e4573a39d4bba9b0e55c0f478ca/index.m3u8
EYE旅游,http://193.233.206.48:8090/live/rx1/1494/16af6df1ec884c73809ed2e0dfda1fdf/index.m3u8
探索动力DMAX,http://193.233.206.48:8090/live/rx1/335/63cb987a046961ff5d952ab88010b31f/index.m3u8
MOMO亲子,http://193.233.206.48:8090/live/rx1/2767/4e7fd1596095e865a6bd727bbe3ff586/index.m3u8
MOMO亲子,http://193.233.206.48:8090/live/rx3/1126/232e20e0b408e834ae054f7b00922a1b/index.m3u8
东森幼幼,http://193.233.206.48:8090/live/rx1/2770/181ee67beca72aeed103a7d7f0002de3/index.m3u8
东森幼幼,http://193.233.206.48:8090/live/rx1/2771/92b774a9c11c6b4f8acef4c6dbc80765/index.m3u8
东森幼幼,http://193.233.206.48:8090/live/rx1/371/518941b0de26b9e0e4690c0a3b0d19f0/index.m3u8
东森亚洲幼幼,http://193.233.206.48:8090/live/rx1/293/027ba13d7665e5f6d6b60afe410947b8/index.m3u8
CN卡通,http://193.233.206.48:8090/live/rx1/107/cd327321ac4444c8d1a0a76dea0c0817/index.m3u8
靖洋卡通,http://193.233.206.48:8090/live/rx1/348/3aedbbe263e6b67f2b37b113cdbd7577/index.m3u8
靖天卡通,http://193.233.206.48:8090/live/rx1/344/0dcc5f284d5eb8f401c8c5673f3b187c/index.m3u8
TVB翡翠,http://193.233.206.48:8090/live/rx1/390/bb0d36677c7a291adf9a430758ce4ac7/index.m3u8
TVB翡翠,http://193.233.206.48:8090/live/rx1/30/d2dcaf311a9a473d75a340cfcda170cb/index.m3u8
TVB明珠,http://193.233.206.48:8090/live/rx1/2437/60f6d630f969e14ada0c4ff4e424733e/index.m3u8
TVB明珠,http://193.233.206.48:8090/live/rx3/391/df4c12e5a0ddecb1573cc697ebc6a2e0/index.m3u8
无线新闻,http://193.233.206.48:8090/live/rx1/45/22e9c231a1b44d94ecac175ff7ddfa33/index.m3u8
无线新闻,http://193.233.206.48:8090/live/rx1/394/9185307cd1efc8f8d2891d43e69223d6/index.m3u8
HOY资讯台,http://193.233.206.48:8090/live/rx1/395/7d2fb560e66f19c613b63b7dc5c1c8dd/index.m3u8
Viu TV,http://193.233.206.48:8090/live/rx1/2334/a597f8e732ef517abc892bfa12ae3ef6/index.m3u8
Viutv,http://193.233.206.48:8090/live/rx1/72/67ad6810b074a91c73426c59e36738d6/index.m3u8
TVB财经,http://193.233.206.48:8090/live/rx1/393/a9bd7dbba57cafbbd74ee540cf73d75b/index.m3u8
TVB直播,http://193.233.206.48:8090/live/rx1/2743/e97cf499f2a6ad681efbf1e0b55a056e/index.m3u8
TVB J2,http://193.233.206.48:8090/live/rx1/392/93cfdbb1316cc05fef4020c956ce91f6/index.m3u8
凤凰香港,http://193.233.206.48:8090/live/rx1/358/42de93423dc0f0062a60a09afff70d11/index.m3u8
凤凰卫视,http://193.233.206.48:8090/live/rx3/2291/1f879248cae6ded1cbb4aa43daa15cba/index.m3u8
凤凰卫视,http://193.233.206.48:8090/live/rx1/2812/f3f1b5a0c603ec0e7b016d36e110c175/index.m3u8
凤凰资讯,http://193.233.206.48:8090/live/rx3/2292/d810e714a752752d55ac9541541a7ae4/index.m3u8
凤凰资讯,http://193.233.206.48:8090/live/rx1/2811/11599481d8b22d575edc99c72d089368/index.m3u8
星空卫视,http://193.233.206.48:8090/live/rx1/56/c27af029e2f50868051fea2a53ec04f3/index.m3u8
港台31,http://193.233.206.48:8090/live/rx1/353/47c2d1138ebb7b3e82edf68583d3400a/index.m3u8
港台32,http://193.233.206.48:8090/live/rx1/397/6d18359c44ab2858d08e23d9a2918748/index.m3u8
HKIBC,http://193.233.206.48:8090/live/rx1/354/c3bc4296593ffbdd7866a922a2030de9/index.m3u8
HOY,http://193.233.206.48:8090/live/rx1/401/3eef080d610bff3c4aa690e7a124b690/index.m3u8
澳门资讯,http://193.233.206.48:8090/live/rx3/399/86406bbb196b8254fc2f47755ed275bc/index.m3u8
澳视澳门,http://193.233.206.48:8090/live/rx1/23/512c9847e0cb99b0bfa2fae53678a8cc/index.m3u8
澳视葡语,http://193.233.206.48:8090/live/rx3/24/70b3b8df4fde91dffac9958171e7396f/index.m3u8
澳门Macau,http://193.233.206.48:8090/live/rx3/364/615eaac0cca20918ab9658d5029b51e5/index.m3u8
广东珠江,http://193.233.206.48:8090/live/rx1/1034/1e47225a863a415afb017eeb0188b8b0/index.m3u8
18台,http://193.233.206.48:8090/live/rx1/44/d948afe9a07cd6ae3f6d25376650357f/index.m3u8
澳门莲花,http://193.233.206.48:8090/live/rx1/70/15c94677882d10667d0e2bd3e6b5b2f1/index.m3u8
Viutv 6,http://193.233.206.48:8090/live/rx1/176/7d91c3dc524ac0ab84e13ffddc8134cc/index.m3u8
TVB亚洲剧,http://193.233.206.48:8090/live/rx1/1048/b4ae5a9bec46cd44df9a55ca14f66034/index.m3u8
TVB粤语片,http://193.233.206.48:8090/live/rx1/1589/bc9cd4d5b96c3f886441fdf91e6aeec6/index.m3u8
TVB功夫台,http://193.233.206.48:8090/live/rx1/168/ac95882e64a9ee77156fcfb4c98d3f41/index.m3u8
TVB1,http://193.233.206.48:8090/live/rx4/1242/44f42e6fd1f0180fa152772d9bcfdf86/index.m3u8
TVB DRAMA,http://193.233.206.48:8090/live/rx4/1243/1b89c10ca3121b9f6f90e3f48776e602/index.m3u8
J1,http://193.233.206.48:8090/live/rx4/1244/0d1346835cd57c0b450541eb799a8182/index.m3u8
TVBE,http://193.233.206.48:8090/live/rx4/1245/7a75c2dd8df157f757afc74cc570b8e5/index.m3u8
新时代东部,http://193.233.206.48:8090/live/rx4/1286/204a484670931648562ab0f7496e2039/index.m3u8
新时代西部,http://193.233.206.48:8090/live/rx4/1287/52d9072e53253a10bfcde74b313d03ae/index.m3u8
新时代2,http://193.233.206.48:8090/live/rx4/1288/0454ce4864e077d64b023762b474f9d0/index.m3u8
城市电视,http://193.233.206.48:8090/live/rx4/1289/d7c93f2c1e6267549461f9dc37af330f/index.m3u8
TVB星河,http://193.233.206.48:8090/live/rx3/1079/8880325563c34c6c76d27aaac66b9c2f/index.m3u8
TVB经典,http://193.233.206.48:8090/live/rx3/1083/3fc3db238b48101adf0398e72c42495e/index.m3u8
TVB E-NEWS,http://193.233.206.48:8090/live/rx4/2462/2af285d41656b3bb7474356a97088c6a/index.m3u8
TVB星河,http://193.233.206.48:8090/live/rx4/2463/d360c4ac7b08f30fe5ca678416d79009/index.m3u8
非凡新闻,http://193.233.206.48:8090/live/rx4/314/a3f054e9a1b95ccbb54638970b540418/index.m3u8
非凡新闻,http://193.233.206.48:8090/live/rx1/2795/afe99de160c33e7e8c7629207b61edd7/index.m3u8
AMC,http://193.233.206.48:8090/live/rx3/84/cffcd5bbc840ef47cd9be55766eb87fb/index.m3u8
CATCHPLAY,http://193.233.206.48:8090/live/rx1/362/594e2a3711b49bd615a1cf0628befde5/index.m3u8
CHC高清电影,http://193.233.206.48:8090/live/rx1/1345/2d4d6829d7d4431e4f1874d1ab4986aa/index.m3u8
CHC动作电影,http://193.233.206.48:8090/live/rx1/1346/884014d0c5e880123239bdbe47e64a54/index.m3u8
CHC家庭影院,http://193.233.206.48:8090/live/rx1/1347/0f44fd31e377ace12b1dd679381aa25b/index.m3u8
CBN欢笑剧场4K,http://193.233.206.48:8090/live/rx1/1348/fc41f676f9c16c057b6b2c88987885f8/index.m3u8
SETONE,http://193.233.206.48:8090/live/rx1/1349/037cab7f0244fdbf30b85d12e207da5d/index.m3u8
GEM,http://193.233.206.48:8090/live/rx1/1350/303eff85bb12be551dbaa69f2b877f5d/index.m3u8
TVN Movies,http://193.233.206.48:8090/live/rx4/2478/712660a4200ec2ed5520ae1429702af0/index.m3u8
HBO Hits,http://193.233.206.48:8090/live/rx4/2517/c71fa4b24d507f335073024c41fa0fb9/index.m3u8
FOX Sport 2,http://193.233.206.48:8090/live/rx1/1132/8e491ed4e7cda998d249306cf5da2496/index.m3u8
FOX Sport 1,http://193.233.206.48:8090/live/rx1/2791/edae2d7739e8ccb6c14719729d3c2680/index.m3u8
博斯网球,http://193.233.206.48:8090/live/rx1/498/d11cc8d677eca2663556ea9124d16da0/index.m3u8
博斯高球1,http://193.233.206.48:8090/live/rx1/377/b95eb7c428f787a7747b3bfea02a8a2f/index.m3u8
博斯高球2,http://193.233.206.48:8090/live/rx3/378/9291017d8080397bbd66cc1eca80f473/index.m3u8
博斯魅力,http://193.233.206.48:8090/live/rx1/175/37084e5412ff617de6604ce60c023774/index.m3u8
TRACE Sport Stars,http://193.233.206.48:8090/live/rx1/1037/f35d4737d9f2fecf4bd1685801b889c8/index.m3u8
欧洲体育,http://193.233.206.48:8090/live/rx1/1342/38913ccde1b4964b5b6292dc5028e0fc/index.m3u8
BeIN Sport News,http://193.233.206.48:8090/live/rx1/2402/5d2194846a9ea96583fbffe0f85d5504/index.m3u8
BeIN Sport 1,http://193.233.206.48:8090/live/rx1/2403/5497055aa3a05dffa10651cb8e02b369/index.m3u8
BeIN Sport 2,http://193.233.206.48:8090/live/rx1/2404/3c209ef0c0d3939ff613880cf44d1499/index.m3u8
BeIN Sport 4,http://193.233.206.48:8090/live/rx1/2406/94fdaf4b4a786938bd19191f574b3555/index.m3u8
BeIN Sport 5,http://193.233.206.48:8090/live/rx1/2407/42c5c9b6367812b69fd945511f43e712/index.m3u8
BeIN Sport 6,http://193.233.206.48:8090/live/rx1/2408/7cbae5a5e2ad76f515a1083f7acc0fd9/index.m3u8
BeIN Sport 7,http://193.233.206.48:8090/live/rx1/2409/637afa3c7641cb1714a0434e99e1b92a/index.m3u8
BeIN Sport 8,http://193.233.206.48:8090/live/rx1/2410/bab57d0ad993f53facdaebb31cb42e60/index.m3u8
BeIN Sport 9,http://193.233.206.48:8090/live/rx1/2411/3dc133158884f3d85903f92b93bba9a0/index.m3u8
BeIN Sport 10,http://193.233.206.48:8090/live/rx1/2412/f8eb3b6a08449f535a539c0826f427f4/index.m3u8
BeIN Sport 11,http://193.233.206.48:8090/live/rx1/2413/f2cfdabb02be489c029df77acea2507a/index.m3u8
BeIN Sport 12,http://193.233.206.48:8090/live/rx1/2414/9f09ab448371287b826364b680bb01b7/index.m3u8
Bein Sport 15,http://193.233.206.48:8090/live/rx1/2416/85744d0667f4152a9e894bee61eef30a/index.m3u8
Bein Sport 14,http://193.233.206.48:8090/live/rx1/2418/487408f8e4c5914b5e770bdb23bfd2ec/index.m3u8
魅力足球,http://193.233.206.48:8090/live/rx1/464/79b28899d2eb0a95534002420fb94360/index.m3u8
J SPORTS 1,http://193.233.206.48:8090/live/rx3/129/f6ac23ca8ff3685fddd2a9a92edecf04/index.m3u8
J SPORTS 2,http://193.233.206.48:8090/live/rx3/130/e82ad5d3b2a3cfb16ac7bd27a1765d60/index.m3u8
J SPORTS 3,http://193.233.206.48:8090/live/rx3/131/4bf6da4a41aef621b77800974c3c2158/index.m3u8
J SPORTS 4,http://193.233.206.48:8090/live/rx3/132/aed282ca7785e18d5e4f70e8424eb50e/index.m3u8
KBSN Sports,http://193.233.206.48:8090/live/rx3/2353/7b60307e0dd38180a76f2930b8a124d3/index.m3u8
Spotv,http://193.233.206.48:8090/live/rx3/266/a5d5d8b68c13d021d1ad3e27742e4539/index.m3u8
Spotv2,http://193.233.206.48:8090/live/rx3/267/e3cbb805efa29bb3594631fb4f9c2e31/index.m3u8
SBS Sports,http://193.233.206.48:8090/live/rx3/487/e3efaa7a5db0a7b02e23dd44d9aee349/index.m3u8
bt espn hd,http://193.233.206.48:8090/live/rx3/2790/ca7acd68c82546ea554a6d9a79322bac/index.m3u8
ESPN 1,http://193.233.206.48:8090/live/rx4/1182/3064b9cc2d1850c1ef451c5377a191d4/index.m3u8
ESPN 1,http://193.233.206.48:8090/live/rx3/2788/b58b39b8f0db8cd8104ca9f952797f68/index.m3u8
ESPN 2,http://193.233.206.48:8090/live/rx4/1183/bdfd20296db2e900b1bb7be38fa5ec6b/index.m3u8
ESPN 2,http://193.233.206.48:8090/live/rx3/2789/d37a53fa341c34d11982a033dc79de04/index.m3u8
NBA,http://193.233.206.48:8090/live/rx3/2792/e84cc4a1c4169434dea3e6b1930c7c19/index.m3u8
NBA TV US,http://193.233.206.48:8090/live/rx4/1185/10eec00c5b0fd528312592c8d09b42eb/index.m3u8
Fox Sport 1,http://193.233.206.48:8090/live/rx4/1186/590ab1b3a7c3a967dd25e0030d262ed8/index.m3u8
Fox Sport 2,http://193.233.206.48:8090/live/rx4/1187/c8fd145a9ca30c5c22b9a16f1dae90ac/index.m3u8
TSN 1,http://193.233.206.48:8090/live/rx4/1273/dbf74b1a19738fd82aaa16c13817dd95/index.m3u8
TSN 2,http://193.233.206.48:8090/live/rx4/1274/f0cb97ea284cb759a80eaafc520d2573/index.m3u8
TSN 3,http://193.233.206.48:8090/live/rx4/1275/794be2c3c163063a22cbcfb534888e6c/index.m3u8
TSN 4,http://193.233.206.48:8090/live/rx4/1276/3dbc1cf2fb7b4484c71b4ae764507ce8/index.m3u8
TSN 5,http://193.233.206.48:8090/live/rx4/1277/5076b24a1420d294bc783016c676bc4b/index.m3u8
SportNet ON,http://193.233.206.48:8090/live/rx4/1278/4de09bc6aaa676c677514adfc0d2e531/index.m3u8
SportNet One,http://193.233.206.48:8090/live/rx4/1279/ea45060824f04de1b09f622005e9a965/index.m3u8
SportNet World,http://193.233.206.48:8090/live/rx4/1280/41c4d78b453261c573ed22c19c1b997f/index.m3u8
SportNet 360,http://193.233.206.48:8090/live/rx4/1281/761bd48b289986ca4570124d775454b1/index.m3u8
NBA CA,http://193.233.206.48:8090/live/rx4/1282/cf554f59bba3264cbd142854510f20d5/index.m3u8
E ent,http://193.233.206.48:8090/live/rx3/1392/274a1c9bdc049ddcfb742a507127f112/index.m3u8
Freesports,http://193.233.206.48:8090/live/rx3/1412/b1b2272cb19a12b038b0454aa0e96fcf/index.m3u8
BT Sport 2,http://193.233.206.48:8090/live/rx3/166/8d832dde9d69148cb64d6298c051bb01/index.m3u8
BT Sport 3,http://193.233.206.48:8090/live/rx3/167/1bed3418576b88bab681808fc96e7631/index.m3u8
BT Sport 1,http://193.233.206.48:8090/live/rx3/165/c659c2d9e30c0cf235f9037474edd684/index.m3u8
Sky Sports 1,http://193.233.206.48:8090/live/rx3/172/ee57c1ec32c44da04d7eca94cfde7c50/index.m3u8
Sky Sport 2,http://193.233.206.48:8090/live/rx3/171/77378a6edd6bd7dcb3bd5ed805cec902/index.m3u8
Sky Sports F1,http://193.233.206.48:8090/live/rx3/182/4b06ec5db5b5936b87e9c48ed026b0e4/index.m3u8
Sky Sport 3,http://193.233.206.48:8090/live/rx3/183/856bdf3bcbe6e528271d877f631244b0/index.m3u8
Sky Sport 4,http://193.233.206.48:8090/live/rx3/417/488696b1b30fb82d8f023c367ffea4d3/index.m3u8
sky sports racing hd,http://193.233.206.48:8090/live/rx3/2778/c3af88032e80e857cefbe43055e01bdc/index.m3u8
sky sports mix,http://193.233.206.48:8090/live/rx3/2780/680f1a9ebadc557ef8a23ff603c174f6/index.m3u8
sky sports arena,http://193.233.206.48:8090/live/rx3/2781/953cedcb37454aef851443d7a769a982/index.m3u8
sky sports football,http://193.233.206.48:8090/live/rx3/2782/181b65b291a845838dd3472bfd232e36/index.m3u8
sky sports premier league,http://193.233.206.48:8090/live/rx3/2783/fa44e6d515de6586d5fd3847a18f278c/index.m3u8
sky sports the open,http://193.233.206.48:8090/live/rx3/2784/afa32d583f34d16f80715bac765e7ee0/index.m3u8
sky sports action,http://193.233.206.48:8090/live/rx3/2785/ffd54f016bdbc24b9e073b8f2b282cfb/index.m3u8
sky sports cricket,http://193.233.206.48:8090/live/rx3/2786/489d904d87a86f8deda1dd408a0c18b4/index.m3u8
Bein Sport 4 Max,http://193.233.206.48:8090/live/rx3/1405/7a14a7e2624f54d310f54bc5afd906a9/index.m3u8
Bein Sport 5 Max,http://193.233.206.48:8090/live/rx3/1450/657186c87a9df947b1b81000981e17fb/index.m3u8
Bein Sport 1,http://193.233.206.48:8090/live/rx3/1085/73d4993983dd93b21439d6f88f3791f1/index.m3u8
Bein Sport 3,http://193.233.206.48:8090/live/rx3/2230/6ee0223c89cc5367ff755656412c536b/index.m3u8
SKY SPORT ARENA,http://193.233.206.48:8090/live/rx4/2739/f1494835b94db37ef743df19582379d4/index.m3u8
SKY F1,http://193.233.206.48:8090/live/rx4/2740/dde19a10dd8111e814edc564eceab0d4/index.m3u8
Sky sport uno,http://193.233.206.48:8090/live/rx3/1597/d09fa6e4a2b33aee5ddb635f5a97cb93/index.m3u8
Rai Sport,http://193.233.206.48:8090/live/rx3/1613/409e8b82bbabee5231fc13b29e0fde39/index.m3u8
Suria,http://193.233.206.48:8090/live/rx3/434/e2156b84dec51b68e8c198ae55d8d20e/index.m3u8
Astro Sp1,http://193.233.206.48:8090/live/rx3/444/35cc0b26da47d3134b8d49ca5215130d/index.m3u8
ASSP1_HD,http://193.233.206.48:8090/live/rx3/1070/1cacfa614a0ffbf19bee31442b6a2141/index.m3u8
Astro Sp2,http://193.233.206.48:8090/live/rx3/445/cbde5e2b1343158126a30b231ed193f8/index.m3u8
ASSP2_HD,http://193.233.206.48:8090/live/rx3/1071/e4d038b41ffcf0efeef231d345553f87/index.m3u8
Astro Sp4,http://193.233.206.48:8090/live/rx3/447/395384e449d1b258c17eee5c367844ec/index.m3u8
Astro Sp5,http://193.233.206.48:8090/live/rx3/2432/7ec6886f56653cb7785835ccc8abb0f3/index.m3u8
beIN SPORTS,http://193.233.206.48:8090/live/rx4/2518/853e27bbb2cefa31e63c38c428cf36b9/index.m3u8
NBA TV,http://193.233.206.48:8090/live/rx4/2708/affe9ceafdfa7d40ba68f2ca012c31e8/index.m3u8
Sport TV 1,http://193.233.206.48:8090/live/rx1/1779/7b2788b9d65432edaeaa7c3f529b5a5f/index.m3u8
Sport TV 2,http://193.233.206.48:8090/live/rx1/1785/753c78fa5c4c14e495b022e852f1dfe0/index.m3u8
Sport TV 3,http://193.233.206.48:8090/live/rx1/2135/dc354f22c340b6407ff296f55e2c253b/index.m3u8
TLC,http://193.233.206.48:8090/live/rx3/2275/3b83db61393abf7feebc67adffa352d4/index.m3u8
TLC,http://193.233.206.48:8090/live/rx4/1533/4a26c62bffceb54bc53459f853986fa6/index.m3u8
Fashion One,http://193.233.206.48:8090/live/rx1/113/dfb1dcf92545b874cf5966c0c074599f/index.m3u8
CI罪案侦查,http://193.233.206.48:8090/live/rx3/2303/a97556504c794481c5d33850714154f3/index.m3u8
BBC Lifestyle,http://193.233.206.48:8090/live/rx1/424/921ea97a306d179c99f747a4d39978fb/index.m3u8
BBC EARTH,http://193.233.206.48:8090/live/rx1/97/45791103e695b39e6e578129630cb50a/index.m3u8
Pet Club,http://193.233.206.48:8090/live/rx1/368/dc47be3c4240de9f0fbb078ad5356c8e/index.m3u8
TV5MONDE STYLE,http://193.233.206.48:8090/live/rx1/389/775d2b950ebe4f0ac0223f1e512c2d97/index.m3u8
法国时装,http://193.233.206.48:8090/live/rx3/2287/935c13eb39e96bbd4fa1db9c3f2c2225/index.m3u8
TLC Canada,http://193.233.206.48:8090/live/rx4/1262/ee7f605d40c2c0667f0505346655ac08/index.m3u8
Food Network Canada,http://193.233.206.48:8090/live/rx4/1265/43c2cd93b59a0b41298cc534ce3d401d/index.m3u8
History,http://193.233.206.48:8090/live/rx3/1413/de6db66839e802fb6c921a6377ce9108/index.m3u8
Food Network 英,http://193.233.206.48:8090/live/rx3/1421/79227caa66cd540da019df21698a655f/index.m3u8
AEC,http://193.233.206.48:8090/live/rx3/433/db48d556332da4b451b5d2b98daf23ea/index.m3u8
AEC,http://193.233.206.48:8090/live/rx3/2745/8bae758332371b30653ed5c57f228bc1/index.m3u8
TV2,http://193.233.206.48:8090/live/rx3/436/f1ff90d329e477714846702758c62f68/index.m3u8
TV3,http://193.233.206.48:8090/live/rx3/437/c835af68a6fb154d2d70b340c52215ae/index.m3u8
TV8,http://193.233.206.48:8090/live/rx3/442/7f44aa7023b6a4d58292b386ff541722/index.m3u8
TV8,http://193.233.206.48:8090/live/rx3/1455/c20afd289a8dfc7060432d7f315f8901/index.m3u8
Arena,http://193.233.206.48:8090/live/rx3/1172/dafd684291bd5d5df41de04278f72850/index.m3u8
小太阳,http://193.233.206.48:8090/live/rx3/443/56438a73c3ccb69b31f60a26908f0b31/index.m3u8
Channel8,http://193.233.206.48:8090/live/rx3/142/7e4f2ec0eb499253ca5ec747ab45ee2f/index.m3u8
天映频道,http://193.233.206.48:8090/live/rx3/441/bd84839a5303f02362bc857bd55c90dd/index.m3u8
KIX,http://193.233.206.48:8090/live/rx3/430/617887be81746b766bda944fb7555b39/index.m3u8
